day_folder,file,label_sequence
base2_250915,bird2_J6_250915_151812.391.wav,iiiiiiiiiikikkkkleeeeeedcabbdcfjjeeeeedcabbbbbdcdcabbdcfjabbbdcfjjjjmeeeedcdcgggggggmllmmeeedcdcabbbdcdcfabb
base2_250915,bird2_J6_250915_140400.218.wav,ikikkkleeeeedcdcabbbdcdcdcfjjjjeedcabbdcdc
base2_250915,bird2_J6_250915_142217.281.wav,iiiiiiikkkleeeeeeggggggikleedcabbdcdcfjjjjeeedcabbdcdcabbbdcdcabbdcdcdcfjjjj
base2_250915,bird2_J6_250915_132603.163.wav,iiikikikkkkleeeeeeeeedcabbbdcdcdcfjjjjjeeeeeedcabbbdcdcabbbbbdcdcdcfj
base2_250915,bird2_J6_250915_160043.459.wav,iiiiiiiikkleeeeeeeedcabbdcdcfjjjeeeedcabbbdcdcabbdcfjjjjjmeeeeedcabdcdcabbbdcdcabbbdcdcfjjjggggggikkleeeedcabbdcdcabbdcd
base2_250915,bird2_J6_250915_140625.225.wav,iikiiikkkkkleeedcdcabbbbdcdcfjjjjeedcdcabbdcdcfjjjmeeeeedcdcabbdcdcfjjjjjllleedcabb
base2_250915,bird2_J6_250915_141200.247.wav,iiiiiiiikkikkkkkk
base2_250915,bird2_J6_250915_140806.231.wav,iiikkkkkleeeeedcabbdc
base2_250915,bird2_J6_250915_130424.129.wav,iiiikkiikikkleeeeeedcdcabbd
base2_250915,bird2_J6_250915_175625.693.wav,iiiiikiikleeeeedcabbbbdcdcfjjjeeedcfjjjmeeeeeedcabdcdcabbdcdcfjjjmeeeeeedcdcfabbbdcdcabbdcdcfjjjjeemeeeeedcabbdcabggggggg
base2_250915,bird2_J6_250915_162057.521.wav,iiiiikkkkeeeeeeedcabbdcfjjjeeeedcdcdcabbbggggggkleeedcabbbdcdcdcfjjjjeeeedcabbdcdcdcabbbbbbdcdcdcabbbbbbdcdcabbbdcfjjabdc
base2_250915,bird2_J6_250915_133551.192.wav,iiiiiiikiikkleeeedcdcdcabbbdcdcfjjeeedcabbbbbdcdcabbdcdcabbdc
base2_250915,bird2_J6_250915_155306.444.wav,iiikiiiiikleeeedcabbdcfjjjkkeeeeeedcabbbdcdcdcfabbdcdcfjjjjjeedcabbbbdcabbdcdcdcabbbbdcabbdcfjjjjjeeedcdcabbdcabbdcdcfjjjjeeedcabbbdcabbdcdcabbkg
base2_250915,bird2_J6_250915_161843.513.wav,iiiikiikikkkkleeeeeedcabbdcdcabbbdcabbdcfjjjkeeeedcabbbdcdcfjjmeeeedcdcabbb
base2_250915,bird2_J6_250915_140550.223.wav,iiikkiikleeedcabbbdcfjjjjjmeeedcdcdcfjjjjeedcabbdcdcfjjjmeeeedcabdcdcfjkg
base2_250915,bird2_J6_250915_130359.128.wav,iikkkkkleeeeeedcabbdcdcfjjeeeeedcdcabbdcdcfjjjjeeeeeedcdcabbdcdc
base2_250915,bird2_J6_250915_172815.636.wav,iikkikikkleeeedcdcdcabbdcfjjjjjmeeeedcabbbdcdcfjjjjjjmeeeedcabbdcdcfjabbdcabbbbbdcdcfjjjjjjeeeedcabbbbdcabb
base2_250915,bird2_J6_250915_124010.50.wav,iiiiiiiikkkkleeeeedcab
base2_250915,bird2_J6_250915_151223.383.wav,iiiiiikkleeeeeedcdcabbdcdcfjjjeeeedcdcabbbbdcdcabbdcfjkleeeedcdcabbdcdcdcabbbdcdcabbdcab
base2_250915,bird2_J6_250915_133718.197.wav,iiikiikkkkkleeeeedcdcabbdcfjjjjkegggggleleeeeedcabbdcdcd
base2_250915,bird2_J6_250915_160819.488.wav,iiikikkkkkleeeedcabbdcabbdcfjjjjjeeeeeedcdcabbbbdcdcfjjjeeeeedcdcabbbbdcdca
base2_250915,bird2_J6_250915_144649.312.wav,kiikkkkklleeeeeeeedcdcabbbdcdcabbbdcdcabbbdcdcfjjjjjeeeelggggggggkleeeeeeedcdcabbbbdcdcabbbbdcdcfjjjjeeedcabbdcdcabbbbdcdcdcabbbdc
base2_250915,bird2_J6_250915_125537.107.wav,iiiikkkkkmeeeeeedcdcdcabbbdcdcdcfjjjjmllleeedcdcabbbdcdcfjjjjmeeeedcdcabbbdcdcabbbdcabbbdcdcdcabbdcdc
base2_250915,bird2_J6_250915_130113.118.wav,iiiikkkleeeeeeeedcdcabbdcabbbdcfjjkeeeedcdcdcfjjjjjmmmmee
base2_250915,bird2_J6_250915_154729.434.wav,iiiiiikkkleeeeedcabbdcfjjjjmeeeedcabbbdcdcfjjjjeeeeeedcabbdcfjjjje
base2_250915,bird2_J6_250915_125313.100.wav,iiiikkkleeeeedcdcabbdcfjjjeeeedcdcabbbbdcdcdcfjjjjjmmmeedcabbbdcdcdcabbbgggggggkklllmleeeedcabbbdc
base2_250915,bird2_J6_250915_125151.96.wav,iiiiikkkleeeeedcabbbdcdcdcabbbbdcdcfjjjjjeeeeedcdcdcdcabbbbdcdcdcdcfjjjjeeeeeedcd
base2_250915,bird2_J6_250915_133242.184.wav,iiikiikkkleeeeedcdcabbbbdcdcfjjjjeeeedcabbdcdcabbbbbdcdcabkggggggggggkkleeeedcdcabbbdcdcfjjjjg
